date,team_name,opponent,xGF,xGA,xGF%,CF%,FF%,SF%,HDCF%,SCF%,PDO
2024-02-13,New York Islanders,Seattle Kraken,1.12,2.61,29.97,40.0,42.65,41.67,25.0,32.08,0.964
2024-02-13,Seattle Kraken,New York Islanders,2.61,1.12,70.03,60.0,57.35,58.33,75.0,67.92,1.036
2024-02-13,Carolina Hurricanes,Dallas Stars,3.08,1.57,66.23,68.85,66.67,58.49,68.18,58.33,0.928
2024-02-13,Dallas Stars,Carolina Hurricanes,1.57,3.08,33.77,31.15,33.33,41.51,31.82,41.67,1.072
2024-02-13,New Jersey Devils,Nashville Predators,5.05,2.04,71.21,66.41,65.93,67.21,71.88,64.62,0.999
2024-02-13,Nashville Predators,New Jersey Devils,2.04,5.05,28.79,33.59,34.07,32.79,28.13,35.38,1.001
2024-02-13,Chicago Blackhawks,Vancouver Canucks,1.51,3.28,31.6,37.04,35.38,34.09,32.0,32.65,0.929
2024-02-13,Vancouver Canucks,Chicago Blackhawks,3.28,1.51,68.4,62.96,64.62,65.91,68.0,67.35,1.071
2024-02-13,Detroit Red Wings,Edmonton Oilers,2.56,2.84,47.4,49.57,49.44,45.45,50.0,53.45,0.844
2024-02-13,Edmonton Oilers,Detroit Red Wings,2.84,2.56,52.6,50.43,50.56,54.55,50.0,46.55,1.156
2024-02-14,Florida Panthers,Pittsburgh Penguins,1.56,1.79,46.57,48.84,49.12,50.0,41.18,51.22,1.111
2024-02-14,Pittsburgh Penguins,Florida Panthers,1.79,1.56,53.43,51.16,50.88,50.0,58.82,48.78,0.889
2024-02-14,San Jose Sharks,Winnipeg Jets,1.12,4.12,21.33,32.46,30.0,28.85,22.58,28.0,0.973
2024-02-14,Winnipeg Jets,San Jose Sharks,4.12,1.12,78.67,67.54,70.0,71.15,77.42,72.0,1.027
2024-02-14,Arizona Coyotes,Minnesota Wild,1.95,2.04,48.84,48.94,44.93,37.78,53.33,51.28,0.987
2024-02-14,Minnesota Wild,Arizona Coyotes,2.04,1.95,51.16,51.06,55.07,62.22,46.67,48.72,1.013
2024-02-15,Boston Bruins,Seattle Kraken,3.14,1.29,70.85,58.1,59.74,61.54,68.42,56.6,0.931
2024-02-15,Seattle Kraken,Boston Bruins,1.29,3.14,29.15,41.9,40.26,38.46,31.58,43.4,1.069
2024-02-15,Buffalo Sabres,Florida Panthers,1.74,2.23,43.8,50.53,53.33,57.41,47.06,47.06,0.957
2024-02-15,Florida Panthers,Buffalo Sabres,2.23,1.74,56.2,49.47,46.67,42.59,52.94,52.94,1.043
2024-02-15,Los Angeles Kings,New Jersey Devils,2.0,1.39,58.97,58.54,57.14,60.0,64.29,59.46,1.0
2024-02-15,New Jersey Devils,Los Angeles Kings,1.39,2.0,41.03,41.46,42.86,40.0,35.71,40.54,1.0
2024-02-15,Montreal Canadiens,New York Rangers,2.48,2.06,54.59,54.84,50.0,50.91,50.0,61.7,0.922
2024-02-15,New York Rangers,Montreal Canadiens,2.06,2.48,45.41,45.16,50.0,49.09,50.0,38.3,1.078
2024-02-15,Anaheim Ducks,Ottawa Senators,1.14,2.12,34.87,41.25,40.0,42.11,28.57,43.33,1.142
2024-02-15,Ottawa Senators,Anaheim Ducks,2.12,1.14,65.13,58.75,60.0,57.89,71.43,56.67,0.858
2024-02-15,Colorado Avalanche,Tampa Bay Lightning,1.89,2.3,45.03,45.45,46.38,48.21,45.45,39.53,0.936
2024-02-15,Tampa Bay Lightning,Colorado Avalanche,2.3,1.89,54.97,54.55,53.62,51.79,54.55,60.47,1.064
2024-02-15,Philadelphia Flyers,Toronto Maple Leafs,2.63,1.87,58.5,47.83,47.62,52.27,61.11,60.47,0.948
2024-02-15,Toronto Maple Leafs,Philadelphia Flyers,1.87,2.63,41.5,52.17,52.38,47.73,38.89,39.53,1.052
2024-02-15,Edmonton Oilers,St Louis Blues,2.94,1.46,66.86,58.89,60.0,68.18,60.0,60.42,0.852
2024-02-15,St Louis Blues,Edmonton Oilers,1.46,2.94,33.14,41.11,40.0,31.82,40.0,39.58,1.148
2024-02-15,Chicago Blackhawks,Pittsburgh Penguins,1.26,2.32,35.23,41.67,43.75,45.83,23.81,34.88,0.93
2024-02-15,Pittsburgh Penguins,Chicago Blackhawks,2.32,1.26,64.77,58.33,56.25,54.17,76.19,65.12,1.07
2024-02-15,Calgary Flames,San Jose Sharks,2.49,1.63,60.46,51.4,52.7,47.06,73.68,55.32,0.94
2024-02-15,San Jose Sharks,Calgary Flames,1.63,2.49,39.54,48.6,47.3,52.94,26.32,44.68,1.06
2024-02-15,Dallas Stars,Nashville Predators,3.17,1.6,66.43,52.29,55.95,58.73,88.24,65.96,1.112
2024-02-15,Nashville Predators,Dallas Stars,1.6,3.17,33.57,47.71,44.05,41.27,11.76,34.04,0.888
2024-02-15,Detroit Red Wings,Vancouver Canucks,1.63,1.72,48.7,46.84,50.0,48.72,46.15,46.15,0.853
2024-02-15,Vancouver Canucks,Detroit Red Wings,1.72,1.63,51.3,53.16,50.0,51.28,53.85,53.85,1.147
2024-02-16,Arizona Coyotes,Carolina Hurricanes,1.8,2.27,44.29,45.36,47.3,53.85,47.37,43.48,0.869
2024-02-16,Carolina Hurricanes,Arizona Coyotes,2.27,1.8,55.71,54.64,52.7,46.15,52.63,56.52,1.131
2024-02-17,Dallas Stars,Edmonton Oilers,1.02,2.06,33.12,48.84,45.45,47.37,43.75,54.29,0.956
2024-02-17,Edmonton Oilers,Dallas Stars,2.06,1.02,66.88,51.16,54.55,52.63,56.25,45.71,1.044
2024-02-17,Chicago Blackhawks,Ottawa Senators,1.73,2.59,40.07,40.0,35.9,34.55,41.18,41.82,1.13
2024-02-17,Ottawa Senators,Chicago Blackhawks,2.59,1.73,59.93,60.0,64.1,65.45,58.82,58.18,0.87
2024-02-17,Calgary Flames,Detroit Red Wings,2.7,0.92,74.64,63.73,67.21,66.67,72.73,66.67,0.769
2024-02-17,Detroit Red Wings,Calgary Flames,0.92,2.7,25.36,36.27,32.79,33.33,27.27,33.33,1.231
2024-02-17,Boston Bruins,Los Angeles Kings,2.83,2.46,53.5,45.45,46.67,48.15,60.71,46.81,1.008
2024-02-17,Los Angeles Kings,Boston Bruins,2.46,2.83,46.5,54.55,53.33,51.85,39.29,53.19,0.992
2024-02-17,Buffalo Sabres,Minnesota Wild,1.12,2.16,34.2,41.89,42.37,41.46,41.67,28.95,1.017
2024-02-17,Minnesota Wild,Buffalo Sabres,2.16,1.12,65.8,58.11,57.63,58.54,58.33,71.05,0.983
2024-02-17,Nashville Predators,St Louis Blues,2.9,2.45,54.24,51.55,49.33,52.73,61.9,58.54,1.065
2024-02-17,St Louis Blues,Nashville Predators,2.45,2.9,45.76,48.45,50.67,47.27,38.1,41.46,0.935
2024-02-17,Florida Panthers,Tampa Bay Lightning,1.72,1.84,48.36,41.76,42.19,53.49,46.15,39.02,1.211
2024-02-17,Tampa Bay Lightning,Florida Panthers,1.84,1.72,51.64,58.24,57.81,46.51,53.85,60.98,0.789
2024-02-17,Montreal Canadiens,Washington Capitals,3.66,3.14,53.78,43.7,48.1,48.08,41.38,38.33,0.969
2024-02-17,Washington Capitals,Montreal Canadiens,3.14,3.66,46.22,56.3,51.9,51.92,58.62,61.67,1.031
2024-02-17,Anaheim Ducks,Toronto Maple Leafs,2.12,1.57,57.37,51.25,47.27,47.22,37.5,52.38,0.796
2024-02-17,Toronto Maple Leafs,Anaheim Ducks,1.57,2.12,42.63,48.75,52.73,52.78,62.5,47.62,1.204
2024-02-17,New Jersey Devils,Philadelphia Flyers,3.24,2.68,54.73,43.9,42.86,47.76,51.85,45.45,1.099
2024-02-17,Philadelphia Flyers,New Jersey Devils,2.68,3.24,45.27,56.1,57.14,52.24,48.15,54.55,0.901
2024-02-17,Vancouver Canucks,Winnipeg Jets,2.54,1.54,62.29,58.75,54.24,50.0,55.56,56.41,1.0
2024-02-17,Winnipeg Jets,Vancouver Canucks,1.54,2.54,37.71,41.25,45.76,50.0,44.44,43.59,1.0
2024-02-17,Columbus Blue Jackets,San Jose Sharks,2.48,2.53,49.45,54.24,56.67,54.84,44.44,57.45,1.046
2024-02-17,San Jose Sharks,Columbus Blue Jackets,2.53,2.48,50.55,45.76,43.33,45.16,55.56,42.55,0.954
2024-02-17,Carolina Hurricanes,Vegas Golden Knights,2.64,2.86,47.97,54.39,50.63,50.0,45.16,50.85,1.037
2024-02-17,Vegas Golden Knights,Carolina Hurricanes,2.86,2.64,52.03,45.61,49.37,50.0,54.84,49.15,0.963
2024-02-18,New York Islanders,New York Rangers,2.62,1.25,67.7,56.07,60.76,61.4,63.16,53.33,0.966
2024-02-18,New York Rangers,New York Islanders,1.25,2.62,32.3,43.93,39.24,38.6,36.84,46.67,1.034
2024-02-18,Arizona Coyotes,Colorado Avalanche,0.94,1.75,34.93,40.91,39.13,38.71,35.71,48.39,0.956
2024-02-18,Colorado Avalanche,Arizona Coyotes,1.75,0.94,65.07,59.09,60.87,61.29,64.29,51.61,1.044
2024-02-18,Los Angeles Kings,Pittsburgh Penguins,2.35,1.1,68.04,59.14,60.0,60.47,61.54,63.89,1.038
2024-02-18,Pittsburgh Penguins,Los Angeles Kings,1.1,2.35,31.96,40.86,40.0,39.53,38.46,36.11,0.962
2024-02-19,Anaheim Ducks,Buffalo Sabres,1.47,2.88,33.84,32.93,31.67,35.0,33.33,28.57,1.209
2024-02-19,Buffalo Sabres,Anaheim Ducks,2.88,1.47,66.16,67.07,68.33,65.0,66.67,71.43,0.791
2024-02-19,Boston Bruins,Dallas Stars,2.88,4.1,41.28,38.84,39.13,36.36,41.94,43.08,1.012
2024-02-19,Dallas Stars,Boston Bruins,4.1,2.88,58.72,61.16,60.87,63.64,58.06,56.92,0.988
2024-02-19,St Louis Blues,Toronto Maple Leafs,1.06,1.55,40.75,55.17,43.64,36.11,36.36,48.0,0.957
2024-02-19,Toronto Maple Leafs,St Louis Blues,1.55,1.06,59.25,44.83,56.36,63.89,63.64,52.0,1.043
2024-02-19,Minnesota Wild,Vancouver Canucks,1.41,1.79,44.07,43.43,46.55,46.88,47.06,48.98,0.973
2024-02-19,Vancouver Canucks,Minnesota Wild,1.79,1.41,55.93,56.57,53.45,53.13,52.94,51.02,1.027
2024-02-19,Detroit Red Wings,Seattle Kraken,1.95,3.61,35.1,47.11,46.59,45.9,36.36,42.31,1.077
2024-02-19,Seattle Kraken,Detroit Red Wings,3.61,1.95,64.9,52.89,53.41,54.1,63.64,57.69,0.923
2024-02-19,Arizona Coyotes,Edmonton Oilers,1.65,1.63,50.23,56.38,55.07,50.0,38.46,52.08,0.95
2024-02-19,Edmonton Oilers,Arizona Coyotes,1.63,1.65,49.77,43.62,44.93,50.0,61.54,47.92,1.05
2024-02-19,Calgary Flames,Winnipeg Jets,2.36,1.6,59.6,59.41,58.67,55.77,63.16,66.67,1.094
2024-02-19,Winnipeg Jets,Calgary Flames,1.6,2.36,40.4,40.59,41.33,44.23,36.84,33.33,0.906
2024-02-19,San Jose Sharks,Vegas Golden Knights,2.26,2.53,47.2,54.72,50.79,53.49,59.09,58.93,0.85
2024-02-19,Vegas Golden Knights,San Jose Sharks,2.53,2.26,52.8,45.28,49.21,46.51,40.91,41.07,1.15
2024-02-19,Carolina Hurricanes,Chicago Blackhawks,2.73,0.77,77.91,69.66,73.44,74.42,78.57,75.68,1.034
2024-02-19,Chicago Blackhawks,Carolina Hurricanes,0.77,2.73,22.09,30.34,26.56,25.58,21.43,24.32,0.966
2024-02-19,Ottawa Senators,Tampa Bay Lightning,1.95,2.18,47.28,50.43,50.7,53.19,38.1,40.0,1.029
2024-02-19,Tampa Bay Lightning,Ottawa Senators,2.18,1.95,52.72,49.57,49.3,46.81,61.9,60.0,0.971
2024-02-20,Florida Panthers,Ottawa Senators,2.96,2.78,51.52,61.32,53.42,54.72,50.0,54.17,0.986
2024-02-20,Ottawa Senators,Florida Panthers,2.78,2.96,48.48,38.68,46.58,45.28,50.0,45.83,1.014
2024-02-20,Dallas Stars,New York Rangers,1.99,1.36,59.55,56.98,55.17,60.98,90.0,56.1,0.938
2024-02-20,New York Rangers,Dallas Stars,1.36,1.99,40.45,43.02,44.83,39.02,10.0,43.9,1.063
2024-02-20,New York Islanders,Pittsburgh Penguins,1.96,2.55,43.4,43.0,38.67,40.98,52.94,46.51,1.049
2024-02-20,Pittsburgh Penguins,New York Islanders,2.55,1.96,56.6,57.0,61.33,59.02,47.06,53.49,0.951
2024-02-20,New Jersey Devils,Washington Capitals,2.89,2.68,51.88,51.82,55.42,56.36,47.62,42.31,0.856
2024-02-20,Washington Capitals,New Jersey Devils,2.68,2.89,48.12,48.18,44.58,43.64,52.38,57.69,1.144
2024-02-20,Minnesota Wild,Winnipeg Jets,2.86,1.94,59.51,54.21,55.95,56.0,66.67,58.62,0.899
2024-02-20,Winnipeg Jets,Minnesota Wild,1.94,2.86,40.49,45.79,44.05,44.0,33.33,41.38,1.101
2024-02-20,Colorado Avalanche,Vancouver Canucks,1.78,1.52,53.84,44.16,46.15,42.11,47.37,40.0,1.08
2024-02-20,Vancouver Canucks,Colorado Avalanche,1.52,1.78,46.16,55.84,53.85,57.89,52.63,60.0,0.92
2024-02-20,Nashville Predators,Vegas Golden Knights,2.51,1.62,60.85,69.57,69.12,66.67,53.85,60.98,1.0
2024-02-20,Vegas Golden Knights,Nashville Predators,1.62,2.51,39.15,30.43,30.88,33.33,46.15,39.02,1.0
2024-02-20,Columbus Blue Jackets,Los Angeles Kings,2.13,2.61,45.0,48.98,43.24,42.86,33.33,44.44,0.948
2024-02-20,Los Angeles Kings,Columbus Blue Jackets,2.61,2.13,55.0,51.02,56.76,57.14,66.67,55.56,1.052
2024-02-21,Buffalo Sabres,Montreal Canadiens,1.12,1.95,36.37,38.46,31.15,38.89,41.67,51.52,0.981
2024-02-21,Montreal Canadiens,Buffalo Sabres,1.95,1.12,63.63,61.54,68.85,61.11,58.33,48.48,1.019
2024-02-21,Chicago Blackhawks,Philadelphia Flyers,1.71,2.79,37.98,39.45,37.84,34.69,40.91,43.4,0.965
2024-02-21,Philadelphia Flyers,Chicago Blackhawks,2.79,1.71,62.02,60.55,62.16,65.31,59.09,56.6,1.035
2024-02-21,Anaheim Ducks,Columbus Blue Jackets,1.4,2.3,37.74,50.59,50.77,51.02,35.71,51.22,0.83
2024-02-21,Columbus Blue Jackets,Anaheim Ducks,2.3,1.4,62.26,49.41,49.23,48.98,64.29,48.78,1.17
2024-02-21,Arizona Coyotes,Toronto Maple Leafs,2.1,1.16,64.42,60.0,56.67,47.37,61.54,63.64,0.961
2024-02-21,Toronto Maple Leafs,Arizona Coyotes,1.16,2.1,35.58,40.0,43.33,52.63,38.46,36.36,1.039
2024-02-21,Boston Bruins,Edmonton Oilers,3.14,3.79,45.33,39.06,42.42,45.31,37.93,42.62,0.995
2024-02-21,Edmonton Oilers,Boston Bruins,3.79,3.14,54.67,60.94,57.58,54.69,62.07,57.38,1.005
2024-02-22,Carolina Hurricanes,Florida Panthers,1.88,2.23,45.67,51.43,47.44,45.0,43.75,60.38,1.037
2024-02-22,Florida Panthers,Carolina Hurricanes,2.23,1.88,54.33,48.57,52.56,55.0,56.25,39.62,0.963
2024-02-22,Colorado Avalanche,Detroit Red Wings,2.53,1.91,57.03,57.84,54.67,53.19,59.09,59.09,1.04
2024-02-22,Detroit Red Wings,Colorado Avalanche,1.91,2.53,42.97,42.16,45.33,46.81,40.91,40.91,0.96
2024-02-22,New Jersey Devils,New York Rangers,2.54,1.0,71.79,71.26,67.8,68.29,70.0,65.0,0.805
2024-02-22,New York Rangers,New Jersey Devils,1.0,2.54,28.21,28.74,32.2,31.71,30.0,35.0,1.195
2024-02-22,Dallas Stars,Ottawa Senators,1.46,2.34,38.42,51.04,38.46,36.84,44.44,40.48,0.946
2024-02-22,Ottawa Senators,Dallas Stars,2.34,1.46,61.58,48.96,61.54,63.16,55.56,59.52,1.054
2024-02-22,Montreal Canadiens,Pittsburgh Penguins,3.54,2.19,61.79,54.13,53.01,53.85,70.0,58.82,0.952
2024-02-22,Pittsburgh Penguins,Montreal Canadiens,2.19,3.54,38.21,45.87,46.99,46.15,30.0,41.18,1.048
2024-02-22,Tampa Bay Lightning,Washington Capitals,1.36,1.51,47.29,53.85,55.17,54.76,37.5,52.94,0.92
2024-02-22,Washington Capitals,Tampa Bay Lightning,1.51,1.36,52.71,46.15,44.83,45.24,62.5,47.06,1.08
2024-02-22,New York Islanders,St Louis Blues,1.21,1.12,51.97,48.15,51.16,54.29,37.5,47.83,0.875
2024-02-22,St Louis Blues,New York Islanders,1.12,1.21,48.03,51.85,48.84,45.71,62.5,52.17,1.125
2024-02-22,Boston Bruins,Calgary Flames,2.48,2.76,47.29,46.53,44.16,48.98,45.83,42.55,1.003
2024-02-22,Calgary Flames,Boston Bruins,2.76,2.48,52.71,53.47,55.84,51.02,54.17,57.45,0.997
2024-02-22,Seattle Kraken,Vancouver Canucks,1.71,1.06,61.69,59.26,61.67,63.41,61.54,58.62,0.982
2024-02-22,Vancouver Canucks,Seattle Kraken,1.06,1.71,38.31,40.74,38.33,36.59,38.46,41.38,1.018
2024-02-22,Toronto Maple Leafs,Vegas Golden Knights,3.97,1.88,67.88,56.49,60.23,62.69,69.57,62.86,1.047
2024-02-22,Vegas Golden Knights,Toronto Maple Leafs,1.88,3.97,32.12,43.51,39.77,37.31,30.43,37.14,0.953
2024-02-22,Los Angeles Kings,Nashville Predators,1.61,1.44,52.81,61.04,58.49,54.29,33.33,60.71,0.875
2024-02-22,Nashville Predators,Los Angeles Kings,1.44,1.61,47.19,38.96,41.51,45.71,66.67,39.29,1.125
2024-02-23,Buffalo Sabres,Columbus Blue Jackets,1.64,1.26,56.58,57.83,59.38,67.44,45.45,57.14,1.069
2024-02-23,Columbus Blue Jackets,Buffalo Sabres,1.26,1.64,43.42,42.17,40.63,32.56,54.55,42.86,0.931
2024-02-23,Chicago Blackhawks,Winnipeg Jets,2.29,1.76,56.48,56.12,52.86,53.85,61.11,48.84,0.994
2024-02-23,Winnipeg Jets,Chicago Blackhawks,1.76,2.29,43.52,43.88,47.14,46.15,38.89,51.16,1.006
2024-02-23,Edmonton Oilers,Minnesota Wild,4.0,2.54,61.1,59.68,64.04,71.15,75.86,64.52,0.8
2024-02-23,Minnesota Wild,Edmonton Oilers,2.54,4.0,38.9,40.32,35.96,28.85,24.14,35.48,1.2
2024-02-24,Montreal Canadiens,New Jersey Devils,1.92,1.3,59.75,50.56,56.45,58.54,58.33,57.14,0.907
2024-02-24,New Jersey Devils,Montreal Canadiens,1.3,1.92,40.25,49.44,43.55,41.46,41.67,42.86,1.093
2024-02-24,New York Islanders,Tampa Bay Lightning,1.64,1.59,50.8,43.18,49.18,58.97,50.0,41.94,0.875
2024-02-24,Tampa Bay Lightning,New York Islanders,1.59,1.64,49.2,56.82,50.82,41.03,50.0,58.06,1.125
2024-02-24,New York Rangers,Philadelphia Flyers,1.4,2.42,36.61,35.92,31.94,34.69,47.37,35.71,1.028
2024-02-24,Philadelphia Flyers,New York Rangers,2.42,1.4,63.39,64.08,68.06,65.31,52.63,64.29,0.972
2024-02-24,Florida Panthers,Washington Capitals,1.18,1.59,42.64,52.94,45.61,57.14,57.14,56.25,1.05
2024-02-24,Washington Capitals,Florida Panthers,1.59,1.18,57.36,47.06,54.39,42.86,42.86,43.75,0.95
2024-02-24,Carolina Hurricanes,Dallas Stars,1.81,0.94,65.76,64.29,65.45,54.84,85.71,55.88,0.916
2024-02-24,Dallas Stars,Carolina Hurricanes,0.94,1.81,34.24,35.71,34.55,45.16,14.29,44.12,1.084
2024-02-24,Colorado Avalanche,Toronto Maple Leafs,2.33,2.15,51.97,57.94,56.16,47.06,65.0,68.89,1.009
2024-02-24,Toronto Maple Leafs,Colorado Avalanche,2.15,2.33,48.03,42.06,43.84,52.94,35.0,31.11,0.991
2024-02-24,Detroit Red Wings,St Louis Blues,2.58,1.43,64.35,62.5,60.27,61.22,57.14,67.57,1.114
2024-02-24,St Louis Blues,Detroit Red Wings,1.43,2.58,35.65,37.5,39.73,38.78,42.86,32.43,0.886
2024-02-24,Ottawa Senators,Vegas Golden Knights,2.14,2.29,48.27,50.49,49.28,47.73,57.14,45.83,1.052
2024-02-24,Vegas Golden Knights,Ottawa Senators,2.29,2.14,51.73,49.51,50.72,52.27,42.86,54.17,0.948
2024-02-24,Boston Bruins,Vancouver Canucks,2.06,2.44,45.79,34.82,34.15,35.29,35.29,34.15,1.081
2024-02-24,Vancouver Canucks,Boston Bruins,2.44,2.06,54.21,65.18,65.85,64.71,64.71,65.85,0.919
2024-02-24,Calgary Flames,Edmonton Oilers,1.46,2.53,36.7,35.35,41.54,43.14,30.43,31.37,1.113
2024-02-24,Edmonton Oilers,Calgary Flames,2.53,1.46,63.3,64.65,58.46,56.86,69.57,68.63,0.887
2024-02-24,Minnesota Wild,Seattle Kraken,1.71,1.76,49.2,40.0,43.86,50.0,57.14,38.24,1.0
2024-02-24,Seattle Kraken,Minnesota Wild,1.76,1.71,50.8,60.0,56.14,50.0,42.86,61.76,1.0
2024-02-24,Nashville Predators,San Jose Sharks,2.52,1.82,58.1,58.59,60.87,58.33,42.86,56.67,0.971
2024-02-24,San Jose Sharks,Nashville Predators,1.82,2.52,41.9,41.41,39.13,41.67,57.14,43.33,1.029
2024-02-24,Anaheim Ducks,Los Angeles Kings,2.13,3.25,39.59,41.86,37.0,30.65,34.78,40.68,1.0
2024-02-24,Los Angeles Kings,Anaheim Ducks,3.25,2.13,60.41,58.14,63.0,69.35,65.22,59.32,1.0
2024-02-25,New Jersey Devils,Tampa Bay Lightning,2.3,2.68,46.17,52.22,43.55,41.03,43.48,51.02,0.87
2024-02-25,Tampa Bay Lightning,New Jersey Devils,2.68,2.3,53.83,47.78,56.45,58.97,56.52,48.98,1.13
2024-02-25,Philadelphia Flyers,Pittsburgh Penguins,1.19,2.14,35.74,38.54,40.63,39.53,23.53,30.56,1.043
2024-02-25,Pittsburgh Penguins,Philadelphia Flyers,2.14,1.19,64.26,61.46,59.38,60.47,76.47,69.44,0.957
2024-02-25,Buffalo Sabres,Carolina Hurricanes,1.97,2.33,45.85,52.55,50.0,50.0,54.55,50.0,1.0
2024-02-25,Carolina Hurricanes,Buffalo Sabres,2.33,1.97,54.15,47.45,50.0,50.0,45.45,50.0,1.0
2024-02-25,Columbus Blue Jackets,New York Rangers,4.26,2.83,60.04,49.25,53.54,54.41,66.67,55.93,1.017
2024-02-25,New York Rangers,Columbus Blue Jackets,2.83,4.26,39.96,50.75,46.46,45.59,33.33,44.07,0.983
2024-02-25,Chicago Blackhawks,Detroit Red Wings,2.56,1.62,61.2,46.61,50.0,51.67,65.0,42.86,0.963
2024-02-25,Detroit Red Wings,Chicago Blackhawks,1.62,2.56,38.8,53.39,50.0,48.33,35.0,57.14,1.037
2024-02-25,Arizona Coyotes,Winnipeg Jets,2.51,1.61,60.97,50.94,52.56,49.12,57.89,62.5,1.037
2024-02-25,Winnipeg Jets,Arizona Coyotes,1.61,2.51,39.03,49.06,47.44,50.88,42.11,37.5,0.963
2024-02-25,Anaheim Ducks,Nashville Predators,1.92,1.4,57.85,51.49,53.03,55.81,50.0,64.29,0.884
2024-02-25,Nashville Predators,Anaheim Ducks,1.4,1.92,42.15,48.51,46.97,44.19,50.0,35.71,1.116
2024-02-26,Ottawa Senators,Washington Capitals,1.57,1.83,46.23,56.52,46.43,54.29,50.0,55.56,0.908
2024-02-26,Washington Capitals,Ottawa Senators,1.83,1.57,53.77,43.48,53.57,45.71,50.0,44.44,1.092
2024-02-26,Dallas Stars,New York Islanders,2.34,2.38,49.62,54.87,50.68,50.98,42.11,51.16,0.958
2024-02-26,New York Islanders,Dallas Stars,2.38,2.34,50.38,45.13,49.32,49.02,57.89,48.84,1.042
2024-02-26,Edmonton Oilers,Los Angeles Kings,2.56,1.51,62.96,54.74,50.0,50.91,61.11,60.53,1.033
2024-02-26,Los Angeles Kings,Edmonton Oilers,1.51,2.56,37.04,45.26,50.0,49.09,38.89,39.47,0.967
2024-02-26,Boston Bruins,Seattle Kraken,2.81,1.43,66.25,50.96,54.29,55.1,80.0,52.94,0.983
2024-02-26,Seattle Kraken,Boston Bruins,1.43,2.81,33.75,49.04,45.71,44.9,20.0,47.06,1.017
2024-02-27,Detroit Red Wings,Washington Capitals,2.57,2.17,54.3,44.12,48.57,58.54,52.0,42.31,1.132
2024-02-27,Washington Capitals,Detroit Red Wings,2.17,2.57,45.7,55.88,51.43,41.46,48.0,57.69,0.868
2024-02-27,Buffalo Sabres,Florida Panthers,1.91,1.76,52.06,50.54,52.11,45.83,40.0,43.59,1.007
2024-02-27,Florida Panthers,Buffalo Sabres,1.76,1.91,47.94,49.46,47.89,54.17,60.0,56.41,0.993
2024-02-27,Arizona Coyotes,Montreal Canadiens,2.84,1.63,63.46,63.73,62.86,62.5,62.5,63.64,0.9
2024-02-27,Montreal Canadiens,Arizona Coyotes,1.63,2.84,36.54,36.27,37.14,37.5,37.5,36.36,1.1
2024-02-27,Philadelphia Flyers,Tampa Bay Lightning,1.72,1.57,52.28,53.09,62.26,70.0,42.86,60.0,1.143
2024-02-27,Tampa Bay Lightning,Philadelphia Flyers,1.57,1.72,47.72,46.91,37.74,30.0,57.14,40.0,0.857
2024-02-27,Toronto Maple Leafs,Vegas Golden Knights,2.06,2.37,46.52,58.04,53.95,52.0,40.91,60.0,0.869
2024-02-27,Vegas Golden Knights,Toronto Maple Leafs,2.37,2.06,53.48,41.96,46.05,48.0,59.09,40.0,1.131
2024-02-27,Carolina Hurricanes,Minnesota Wild,1.62,1.43,53.05,56.32,46.43,47.5,56.25,60.61,1.063
2024-02-27,Minnesota Wild,Carolina Hurricanes,1.43,1.62,46.95,43.68,53.57,52.5,43.75,39.39,0.937
2024-02-27,Nashville Predators,Ottawa Senators,3.08,2.24,57.82,62.04,61.64,57.41,70.0,71.43,1.097
2024-02-27,Ottawa Senators,Nashville Predators,2.24,3.08,42.18,37.96,38.36,42.59,30.0,28.57,0.903
2024-02-27,St Louis Blues,Winnipeg Jets,2.55,2.53,50.15,48.11,49.38,45.61,53.57,50.0,0.948
2024-02-27,Winnipeg Jets,St Louis Blues,2.53,2.55,49.85,51.89,50.62,54.39,46.43,50.0,1.052
2024-02-27,Calgary Flames,Los Angeles Kings,2.17,2.32,48.35,64.65,64.71,61.54,41.18,50.0,0.994
2024-02-27,Los Angeles Kings,Calgary Flames,2.32,2.17,51.65,35.35,35.29,38.46,58.82,50.0,1.006
2024-02-27,Colorado Avalanche,Dallas Stars,1.73,2.39,42.01,44.12,43.59,45.45,56.52,40.0,1.127
2024-02-27,Dallas Stars,Colorado Avalanche,2.39,1.73,57.99,55.88,56.41,54.55,43.48,60.0,0.873
2024-02-27,Pittsburgh Penguins,Vancouver Canucks,1.76,3.04,36.7,43.01,45.07,48.08,38.1,41.3,1.043
2024-02-27,Vancouver Canucks,Pittsburgh Penguins,3.04,1.76,63.3,56.99,54.93,51.92,61.9,58.7,0.957
2024-02-27,New Jersey Devils,San Jose Sharks,3.87,3.31,53.87,54.03,54.37,53.73,46.15,53.57,1.13
2024-02-27,San Jose Sharks,New Jersey Devils,3.31,3.87,46.13,45.97,45.63,46.27,53.85,46.43,0.87
2024-02-28,Columbus Blue Jackets,New York Rangers,2.77,1.85,59.92,52.17,47.95,50.0,58.82,55.56,0.962
2024-02-28,New York Rangers,Columbus Blue Jackets,1.85,2.77,40.08,47.83,52.05,50.0,41.18,44.44,1.038
2024-02-28,Edmonton Oilers,St Louis Blues,2.82,1.33,68.0,61.47,54.43,52.63,81.82,64.71,0.996
2024-02-28,St Louis Blues,Edmonton Oilers,1.33,2.82,32.0,38.53,45.57,47.37,18.18,35.29,1.004
